26;4;;South Park Elementary playground, kids are playing and talking. The screen cuts to Nichole, Betsy, Red and Nelly watching as Wendy plays hopscotch. Bebe runs into the frame. holding her phone.
26;4;Bebe;You guys! You guys, oh my gosh! Oh my gosh!
26;4;Red;What is it?
26;4;Nelly;What happened, Bebe?
26;4;Bebe;Clyde just sent me another text.
26;4;;The girls awe at Bebe, who is turning around and showing them her phone screen. Wendy frowns.
26;4;Nichole;Oh, what's this one say?
26;4;Bebe;I texted him if he thought about me all the time, and he texted back 'it certainly seems like all the time. It's hard to get someone like you out of my mind'.
26;4;Nichole, Betsy, Nelly and Red;Aww!
26;4;Bebe;Doesn't he just send the best texts ever?
26;4;;The girls agree with Bebe. The scene cuts to Wendy, who frowns over at Bebe and the girls, and then it cuts back to them.
26;4;Bebe;Yesterday I texted him 'how do you know you're in love with me?' And he said 'I know I'm in love with you because spending time with you makes me feel like I'm home, and I can't imagine life without you'.
26;4;Red;That's so sweet!
26;4;Wendy;Clyde wrote that?
26;4;;Bebe turns away, speaking into her phone. The other girls watch with smiles on their faces.
26;4;Bebe;O.M.G, Clyde, do you really care about me that much?
26;4;;The scene cuts to Red and Wendy.
26;4;Red;Does Stan ever talk to you like that, Wendy?
26;4;Wendy;No... every time I send Stan a text he just responds with a thumbs-up emoji.
26;4;;The scene cuts back to all the girls.
26;4;Bebe;Yeah, well, Clyde's just really into me. Oh, he's texting back.
26;4;;The scene cuts to Bebe's phone screen, displaying texts between her and Clyde.
26;4;Bebe;'Yes. I do care about you that much. You mean a lot to me and I care deeply about you'.
26;4;Nichole, Betsy and Red;Aww!
26;4;Betsy;He sure is in love with you, Bebe!
26;4;Red;He's a goddamn dreamboat!
26;4;Bebe;Yeah, well, Clyde's just really into me. Oh, he's texting back.
26;4;;The girls walk away. Wendy stays. She takes out her phone and goes back over her and Stan's texts. Wendy scrolls down, seeing Stan respond with all of her texts with a thumbs-up emoji. She speaks into her phone.
26;4;Wendy;Hey, Stan... Is there a time we could talk today? I'm feeling a little insecure about some things...
26;4;;The scene cuts back to Wendy's phone screen. Stan is typing but ultimately responds with a thumbs-up emoji. It cuts back to Wendy, who stares at her phone with a sad expression. The scene cuts to the locker hallway of South Park Elementary, students walk and talk amongst each other. The scene cuts to Clyde, placing textbooks into his locker, Stan walks into frame.
26;4;Stan;Hey, Clyde, can I talk to you?
26;4;Clyde;Sure, bro.
26;4;Stan;Well, um, Wendy just came up to me and was acting all hurt 'cause she thinks I don't care about her.
26;4;;Clyde shuts his locker, and turns to Stan.
26;4;Clyde;Uh-huh.
26;4;Stan;Well, she says that she wishes I would reply to her texts the way that Clyde responds to Bebe so, like, how do you do it?
26;4;;Clyde looks around suspiciously, and moves his hand by his mouth to whisper to Stan.
26;4;Clyde;Chat GPT, dude.
26;4;Stan;Chat GPT?
26;4;;Clyde places his arm around Stan, they begin walking a few steps, before Clyde takes out his phone.
26;4;Clyde;Yeah, dude. There's a bunch of apps and programs you could subscribe to that use open AI to do all your writing for you. People use 'em to write poems, write job applications, but what they're really good for... is dealing with chicks. Here, check it out. There's tons of Chat GPT apps for your phone.
26;4;;The scene cuts to show Clyde's phone screen, displaying his messages with Bebe. He swipes to the home screen, clicks the Chat GPT app, and then returns to his and Bebe's texts.
