12;12;;Chicago, night. Barack Obama stands behind a podium facing two TelePrompTers, two glass walls, and a crowd of supporters. He has just won the Presidency.
12;12;Obama;If there is anyone out there tonight who still doubts that America is a place where all things are possible, who still wonders if the dream of our founders is alive in our time, who still questions the power of our democracy, tonight is your answer. [a cheer goes up in the audience]
12;12;;The Marsh house. Randy jumps for joy while his family, including Grandpa Marsh, sits on the sofa behind him. Another couple stands behind the sofa. Gerald and Sheila sit on a second sofa. Randy and Gerald wear Obama shirts
12;12;Randy;Yyeeaahh!!!! [pumps his beer can up and down a couple of times] Obama! [runs around] WOOOOO! We did it! We F'in' did it!
12;12;Gerald;[stands up] Yyeeaahh!!!!
12;12;Obama;It's been a long time coming, but tonight, because of what we did on this date in this election at this defining moment, change has come to America.
12;12;Randy;Yyeeaahh!!!! Yeah Obama! Chaaange! It's, it's chaaange!
12;12;Obama;"Sasha and Malia, I love you both more than you can imagine, and you have earned the new puppy that's coming with us to the White House. We will name him ""Sparkles""."
12;12;Randy;[kneels before the TV] He's so awesome! [runs his hand over the screen a few times] He's so perfect and awesome!
12;12;Obama;Where we are met with cynicism, and doubt, and those who tell us that we can’t, we will respond with that timeless creed that sums up the spirit of a people: Yes We Can.
12;12;Supporters;[in Chicago] Yes we can!
12;12;Randy;Yes I can! Yes I can! [the others watch him run out of the house]
12;12;;Outside the Marsh house. Randy opens the door and proclaims
12;12;Randy;Here comes the change everybody! WOOO! [people nearby gather around the front steps]
12;12;Mr. Harris;Did you see? Our man is in! [among the gathering crowd are Mr. Adler and the Blacks.]
12;12;Mrs. Harris;We did it!
12;12;Mr. Adler;Everything is going to be awesome now!
12;12;Randy;This is the greatest day of our lives! Yes we can!
12;12;Linda Black;I don't even know what to do now.
12;12;Randy;I know what to do! [steps into the street and cups his hands on his cheeks so as to amplify his voice] Losers! Looosers!
12;12;;"The Stotch house, living room. A ""Go McCain"" banner hangs over the sofa. Mr. Garrison sits on a chair, Stephen and Linda sit on the sofa with Mr. Mackey, Principal Victoria and her boyfriend sit on two chairs in front of Mr. Mackey. Most everyone there is wearing a McCain/Palin shirt or sweater"
12;12;Crowd;[outside] Looosers! Looosers!
12;12;Stephen;Oh, shut up!
12;12;Crowd;Looosers!
12;12;Butters;We lost?
12;12;McCain;[giving his concession speech] It is natural. It's natural tonight to feel some disappointment. We fought as hard as we could, and though we fell short, the failure is mine, not yours.
12;12;Supporters;No no! Noo nooo!
12;12;Butters;Aw, poor ol' John McCain. Well he looks real sad.
12;12;Stephen;[gets up and walks to the TV] No. No, this can't happen! No! [kicks the TV screen, causing it to short and shatter]
12;12;Linda;Stephen!
12;12;Stephen;It's all over, Linda! The country as we know it is about to change. We're all dead.
12;12;Linda;You don't know that, Stephen!
12;12;Mr. Mackey;With an inexperienced man as President, we do know it! He is right! Game over, man! Okay?!
12;12;Mr. Garrison;We'll probably be dead by sunrise!
12;12;Stephen;Butters, Daddy loves you. Just remember that... he always loved youuu... [someone pounds on the door. Stephen and Butters look over and the door opens. It's Randy]
12;12;Randy;WOOOO Obama!
12;12;Mr. Garrison;Get out o'here!
12;12;;The Marsh house. It's quiet there now. The doorbell rings and Stan answers it. He sees Kyle and Ike on the landing
12;12;Kyle;Dude, have you seen my parents? [Ike begins to cry]
12;12;Stan;No, everyone is out partying in the streets. What's wrong with your brother?
12;12;Kyle;He was a McCain supporter. [Ike cries harder] It's okay, Ike. Obama will do fine.
12;12;;Chicago, Obama headquarters. It's 1:10 am and Obama steps through some double doors. The press awaits him.
12;12;Reporter 1;Uh Mr. President, over here!
12;12;Reporter 2;Congratulations!
12;12;Reporter 3;Great start, great job!
12;12;Reporter 4;Change!
12;12;Reporter 5;Great job, Mr. President!
12;12;Reporter 6;Great job, Obama!
12;12;Obama;Thank you all for your support. If you don't mind, I'm gonna spend the rest of the evening getting some much needed rest. [steps through double doors at the other end of the hall and closes them behind him. A man walks out of the shadows as Obama turns away from the doors] Senator McCain.
12;12;McCain;President Obama. [the two men step up and face each other, then start to giggle, then roar with laughter. They give each other a high-five and a low-five.]
12;12;McCain, Obama;Boom, baby!
12;12;Obama;Ohoh man that was perfect! [works on removing his jacket]
12;12;McCain;[pulls out a cell phone and starts calling someone] I almost thought we were gonna tie for a minute there. That would have screwed us.
12;12;Obama;You played it perfectly, there was no way.
12;12;McCain;It's McCain, we did it! Obama is President.
12;12;Davis;Yeah, so I've heard. You guys are out of your freakin' minds, you know that?
12;12;McCain;Yes, we do. Assemble the rest of the team: we've only got ten hours.
12;12;Davis;Sure. Hard part's over, right?
12;12;McCain;Actually, the hard part's just starting.
12;12;;"The streets of South Park. Two men set up a ""Obama for President 2008"" banner over the roof of a house. Down below are posters and banners for Obama plastered all over the houses and the crowd is partying to ""Celebration"". Randy rallies them on by blowing through a paper horn"
12;12;Reveler 1;[gulps down a beer] Yoohoo!
12;12;Reveler 2;Obama yeah, I can't believe it!
12;12;Randy;O ba ma! O ba ma!
12;12;Revelers;O ba ma! O ba ma!
12;12;Randy;Cehhh-lebrate good Obama come on! [reaches a keg of beer and serves himself some into a mug] It's Obamobama! [someone walks by and just throws up]
12;12;;Stan's house. He and Kyle look at the partying going on outside. Stan is on the phone
12;12;Stan;"Yes, I'd like to make a noise complaint. [outside the music changes to ""Who Let The Dogs Out?"" Someone swings from a traffic light and falls. A truck full of young adults rolls by]"
