13;7;;South Park Elementary Cafeteria, lunchtime. The boys are seated at a table and Cartman runs up to them with a map.
13;7;Cartman;You guys! You guys! We can finally do it! We can finally leave this crappy town and live the life we've all dreamed of!
13;7;Butters;We can?
13;7;Stan;What are you talking about, dude?
13;7;Cartman;Haven't you assholes been watching the news? [rolls the map flat on the table] Pirating is back, my friends. Swashbuckling adventure on the high seas! The stuff we've all dreamed about! And it's all happening right here: [points to the circled nation on the map] Somalia.
13;7;Clyde;Somalia? Where's that?
13;7;Cartman;North Africa. Just picture it, guys: clear blue water with skull islands. Waterfalls and jeweled treasure underneath.
13;7;Butters;[in thrall] Whoa.
13;7;Cartman;I've worked it all out on Expedia. [traces the route from Denver to Somalia] We can take Southwest Airlines to Miami, then Dubai Air here to Cairo, and then it's just a 49-hour bus ride into Mogadishu, with all the booty and plunder a pirate could want.
13;7;Kyle;Wow, you know, Cartman? That is an awesome idea. You should totally go to Somalia.
13;7;Cartman;Right, and wi- [stops] Wait a minute. You never think my ideas are good, Kyle.
13;7;Kyle;No, I'm being totally serious. That is the best idea you've ever had. You should run away to Mogadishu. You should go there right away. I'll even help pay for your ticket.
13;7;Cartman;Wow, cool! Wait a minute. The fuck?! Why would you do that? Unless... you're trying to trick me somehow.
13;7;Kyle;Nono, you're right. Somalia is an oasis of treasure and waterfalls. It's totally the pirate's life.
13;7;Cartman;Then why don't you wanna go?
13;7;Kyle;Well, c-cause dude, I'm Jewish, a-and you know...
13;7;Kyle, Cartman;Jews can't be pirates.
13;7;Cartman;That's true. Well, I'm glad you've finally come to terms with your disability, Kyle. [rolls up the map] Gentlemen, I'm off to start planning! [walks away]
13;7;Kyle;[puts his hands together and prays] Please. Please let him go.
13;7;;South Park Elementary, Garrison's class. The students are in their seats. Three notes play over the PA system.
13;7;Gordon Stoltski;Good morning, students. These are the morning announcements. Teacher-parent conferences have been rescheduled to next Tuesday. [Mr. Garrison reads during the announcements] Please inform your parents. The gym is being repainted, and is closed until tomorrow afternoon. And now for a special announcement:
13;7;Cartman;Avast there, mateys! [the class looks up at the speaker] Do ya have a thirst for adventure on the high seas of life? [a shot of some kids in the hall, including sixth graders] Arrre you sick and tired of your parents and teachers telling you what to do all the time? [a shot of the kindergarten class, and its teacher] Then join Captain Cartman's Perfect Pirate Club, arrrr! [back to Mr. Garrison's class] Just imagine it, me hearties! A life without rules, without homework and chores! You can live the pirate's life in Somalia, me friends! [Kyle looks at the blackboard, his eyes half-closed. Stan begins to write stuff down] Even Kyle said so. [Kyle buries his face into his desk] Our first official pirate mee'in will be 4 pm today at Kevin Stoley's house!
13;7;Kevin;At my house? Why my house?
13;7;Cartman;There will be refreshments served! So make sure your mom goes to the grocery store, Kevinnn! So come one, come all! The invitation is open to any student who wants to be a pirate, and who isn't Jewish, Mexican or ginger! Arrrgh!
13;7;Gordon;And for lunch today, the cafeteria will be serving taco salad or hoagie sandwiches. Thank you.
13;7;;Kevin Stoley's house, basement, just past 4. Butters is leading the meeting, as Cartman hasn't arrived yet.
13;7;Butters;"Ahoy fellow club members. Congratulations on leaving your meaningless lives behind to become pirates. [only four kids showed up - Kevin, Ike, Clyde, and Gordon Stoltski] Your life of boredom is at an end, thanks to Captain Cartman. All hands on deck! [blows into a whistle. To his left, by the stairs, is a door with a sign, ""Captain"" on it. Cartman enters the room though that door.]"
