4;8;;A large city at night. Klieg lights pierce through the air as a large crowd gathers in front of a large building.
4;8;Announcer;"Tonight, Stellar Productions presents the boy band of the decade! [women scream, jump, and shout. Signs reading ""FINGERBANG RULES,"" ""FINGER BANG,"" ""WE LOVE FINGER BANG,"" AND ""FINGER BANG 4EVER"" bob throughout the audience] It's Fingerbang, live from Madison Square Gardens! [the interior is shown, with cheering crowds. A heralding sound effect plays, and spotlights flicker around the stage. A burst of fireworks cues the music and the familiar silhouettes of four boys are shown on stage. A few women faint]"
4;8;Fingerbang;"[the lights go on them, and it's the boys, dressed in white outfits. Their hats are all white, too. A green shirt indicates Kyle, a blue one Stan. Kenny wears an orange visor over his white hood. All wear headsets]
Fingerbang!
[they each spin towards the audience once, then stop]
Bang-bang!
Fingerbang-bang!
[they spin back to their first positions]
Bangbangbang!
[all step forward and do their routine]
I'm gonna fingerbang-bang you into my life
Girl, you like to fingerbang, and it's alright
'Cause I'm the king of fingerbang; let's not fight
I'm gonna fingerbang-bang you ever-y night"
4;8;Cartman;"[steps forward for a solo bridge as the others sway back and forth]
And girl, you know that you're the only girl for me, girl
Girl, you're the girl of my fantasy
You're my girl, you're my girl"
4;8;Woman;[as Cartman sings] Cartman, I want youuu!
4;8;Cartman;[continues] My... girrrrrrrl... [lifts up his shirt to show off the right breast—um, pec. The others turn to their right while maintaining their gaze and pointing their gun fingers at the audience. The music builds as women scream at the sight]
4;8;Fingerbang;"[Cartman rejoins the others and all point their gun fingers at the audience, then resume the routine]
Fingerbang!
Bang... Bang bang bang
Fingerbang-bang!
Bangbangbang!
I'm gonna fingerbang-bang--"
4;8;;"Cartman's room, night. He's tossing and turning joyfully in his sleep. The song continues playing in his mind:

""--you into my life
Girl, you like to fingerbang, and it's alright"""
4;8;Cartman;Yes! Yes! I'm a star! I'm a star! I'm-- [wakes up, then looks angry] Aaawww, I'm nobody! God-dammit! [suddenly thinks] Wait a minute. Maybe that was a sign from God. That's it, isn't it? You want me to start a boy band so I can make $10 million, don't you? That's it! [rushes out of bed]
4;8;;Cartman residence, day. Cartman has Stan, Kyle, and Kenny over in the living room.
4;8;Cartman;[pacing back and forth] Gentlemen, thank you for coming. This is the beginning of a great time in our lives. [stops and faces them] God has finally spoken to me, you guys. And he has told me how I can make $10 million.
4;8;Kyle;...How?
4;8;Cartman;Boy band.
4;8;Stan;Boy band?
4;8;Cartman;Boy band.
4;8;Kyle;I'm not being in any [crosses his arms over his chest] faggy boy band!
4;8;Cartman;There's nothing faggy about $10 million, asshole! This was a message from God!
4;8;Stan;Dude, we don't have any musical talent.
4;8;Cartman;That didn't stop any of the other boy bands, dumbass! [pulls out a tape from his back pocket] I've got prerecorded music we can sing to, just like they do. All we need to do is practice our choreography over and over and over!
4;8;Kenny;(That sounds totally fuckin' stupid.)
4;8;Cartman;Shut up, Kenny. And then, I know I can get us a gig at the South Park Mall. [intense] So everybody get in a straight line, we're gonna listen to a song from the top, and take it--
4;8;Kyle;Wait a minute. There's only four of us.
4;8;Cartman;So?
4;8;Kyle;So, all boy bands have five members.
4;8;Cartman;What?
4;8;Kyle;'N Sync, Backstreet Boys, New Kids on the Block. All had five members.
4;8;Stan;He's right.
4;8;Cartman;[throws down the tape] Dammit! Okay, okay okayokayokay. We'll put off practice for now, and hold auditions for a fifth member. Get the word out that auditions will be tomorrow morning!
4;8;;Marsh residence, night. The family is gathered for dinner, enjoying ham and turkey
4;8;Sharon;Did you have fun at Eric's house today, Stanley?
4;8;Stan;Well, I guess.
4;8;Sharon;What did you do?
4;8;Stan;Well, Cartman wants to start a boy band, so we're gonna rehearse and then try to perform at the South Park Mall. [Randy reacts, and Shelly takes notice]
4;8;Sharon;Oh well, that sounds nice.
4;8;Randy;[to Sharon, angrily] No, it does NOT sound nice! [to Stan] Stanley, you are gonna have no part in that boy band.
4;8;Stan;Well but, Dad, all my friends are doing it.
4;8;Randy;[rises] If all your friends jumped off a cliff, [jabs his finger at Stan] would you do that too?
4;8;Stan;[voice shaking] Cartman says we can make $10 million.
4;8;Randy;You are not gonna be in a boy band, Stanley! AND THAT IS FINAL! [storms out]
4;8;Shelly;Geez, what's up Dad's ass?
4;8;;"Cartman residence, next morning, ""BOY BAND AUDITIONS TODAY!!"" Music begins. Inside, Butters is singing his song in front of the sofa"
4;8;Butters;"[holds two fingers on his right hand up to indicate a hopping bunny]
Little Bunny Foo-Foo hoppin' through the forest
[scoops up imaginary mice, makes two fists, and bops the right one with the left]
Scoopin' up the field mice and boppin' 'em on the head
[shimmies down with hands outstretched. The auditors look half-asleep]
Down came a white angel and she said
[the angel (left finger) reprimands the bunny]
""Little Bunny Foo-Foo, I don't wanna see you
[the piano player seems familiar. The angle bops the bunny]
Scoopin' up the field mice and boppin' 'em on the head""
So now I'm gonna turn you into a worm, mbuh, mBunny Foo-Foo... Eh, beh-POOF
[slaps his right hand with his left, and one finger goes down, leaving a worm]
Little Wormy Foo-Foo crawlin' through the forest
Gettin scooped up by the field mice who mah-m then they bopped 'im on the head
[grins, then does a little kick forward]"
4;8;Cartman;[through the mic] Eheh, thank you Butters. We'll let you know.
4;8;Butters;Ah, I can do it again.
4;8;Cartman;[through the mic] We'll let you know, Butters.
4;8;Butters;Ahah-oo well, alright then. [walks off to his left, unsure]
4;8;Cartman;Pffft! Oh my God, his intonation was so off!
4;8;Kyle;It was?
4;8;Stan;Dude, I don't think I could sing any better than that.
4;8;Cartman;Guys, if we're gonna impress the mall owner and get that gig, we'd better do it better than that. [into the mic] Next!
4;8;Stan;[reads from a list] Uhhh, next is Ike Broflovski.
4;8;Cartman;Kyle's brother?
4;8;Kyle;I promised my mom I'd let him try. [Ike hops in with some sheet music]
4;8;Cartman;Christ's sake..!
4;8;Schroeder;What key?
4;8;Ike;"[hands him the sheet] G. [hops back to the sofa as the kid plays]
Itsy bitsy spider, out the water spout--"
4;8;Cartman;[through the mic] Next!
4;8;Ike;Oh Danny Boy, the parson's callingClang, clang and clang
4;8;Cartman;[through the mic] Next audition!
4;8;Ike;E F G, H I J K L-M-N-O-P
4;8;Cartman;[through the mic] Goddammit, NEXT!
4;8;Ike;"One on a teacher on a palm tree""G-U-B, When the teacher wanna punch me"""
