1;2;;Mr. Garrison's classroom.
1;2;Kyle;Hey Stan, did you see that rainbow this morning?
1;2;Stan;Yeah, it was huge.
1;2;Cartman;Ugh, I hate those things.
1;2;Kyle;Nobody hates rainbows.
1;2;Stan;Yeah, what's there to hate about rainbows?
1;2;Cartman;"Well, you know, you'll just be sitting there, minding your own business, and they'll come, marching in and crawl up your leg and start biting the inside of your ass, and you'll be all like: ""HEY! GET OUT OF MY ASS YOU STUPID RAINBOWS!"" [Silence.]"
1;2;Stan;Cartman, what the hell are you talking about?
1;2;Cartman;I'm talking about rainbows, I hate those friggin' things!
1;2;Kyle;Rainbows are those little arches of color that show up during a rainstorm.
1;2;Cartman;Ohh, rainbows. Oh yeah, I like those, those are cool.
1;2;Stan;What were you talking about?
1;2;Cartman;Huh? Oh, nothing, forget it.
1;2;Kyle;No, what marches in, crawls up your leg and bites the inside of your ass?
1;2;Cartman;Nothing..!
1;2;Mr. Garrison;Children, children. Remember the 'Save Our Fragile Planet' essay contest that you children worked so hard on last month? [Silence.] One of our very own South Park students has won the national prize.
1;2;Wendy;[Softly.] Wow, I knew I would win.
1;2;Mr. Hat;Gosh Mr. Garrison, this sure is exciting.
1;2;Mr. Garrison;That's right Mr. Hat, the winner of the national 'Save Our Fragile Planet' contest is... Eric Cartman.
1;2;Wendy;What?
1;2;Cartman;What?
1;2;Mr. Garrison;Congratulations Eric, on writing the award winning paper.
1;2;Cartman;Kick ass!
1;2;Stan;That's impossible, Cartman doesn't know a rain-forest from a Pop-Tart.
1;2;Cartman;Yeah I do, Pop-Tarts are frosted.
1;2;Mr. Garrison;Out of over a million papers, Eric's was chosen as the grand prize winner.
1;2;Kyle;Wow, what did you write about Cartman?
1;2;Cartman;Oh, you know, this and that.
1;2;Wendy;He doesn't even know what he wrote about!
1;2;Kyle;What was your paper about Wendy?
1;2;Wendy;My paper was on the suffering of bottle-nose dolphins.
1;2;Cartman;There you see, you shouldn't have written a paper about dolphins. Dolphins are stupid.
1;2;Stan;Dude, dolphins are like the second smartest animal on the planet.
1;2;Cartman;Buh, hah, right, if they're so damn smart, how come they get caught in those fishing nets all the time?
1;2;Wendy;What?
1;2;Mr. Garrison;Wait, wait, there's more. It says here that Eric's trophy will be presented to him by...Kathie Lee Gifford?
1;2;Kyle;Kathie Lee is coming to South Park?!
1;2;Mr. Garrison;And the presentation will be on national television.
1;2;Stan, Kyle;Television!
1;2;Mr. Garrison;[Thinking to himself.] Kathie Lee Gifford. I don't believe it.
1;2;;City Hall. Mayor's Office.
1;2;Mayor McDaniels;"Kathie Lee Gifford in South Park! Oh my God! This is our chance to make a name for ourselves; to show that we're not just some piss-ant white-bread mountain town."
1;2;Ted;Better yet, it's a chance for you to get some publicity.
1;2;Mayor McDaniels;Yes! If I can show just how much I turned South Park around, I could become a Senator.
1;2;Johnson;Maybe even a State Senator.
1;2;Ted;Mayor, we should decorate the town square.
1;2;Johnson;Then we should have the chef of the school cafeteria sing a song, and play up the ethnic diversity of our town.
1;2;Mayor McDaniels;That's right, he's a black guy isn't he?
1;2;Ted;Black as the night itself, Mayor.
1;2;Mayor McDaniels;Yes! And we can even have the children of South Park put on a little play. Kathie Lee loves children.
1;2;Ted;If they're working in a sweat-shop that is.
1;2;Johnson;Ohhh.
1;2;Ted;Ouch. [Johnson Laughs.] Thank you.
1;2;;South Park Elementary Cafeteria.
1;2;Cartman;You guys, guess what? After I'm on television, I'm gonna be totally famous.
1;2;Wendy;[Passing by.] Hitler was famous too.
1;2;Chef;[Stopping by.] Hello there children.
1;2;Kyle, Stan;Hey, Chef.
1;2;Chef;How are my little crackers today?
1;2;Kyle, Stan;Good.
1;2;Chef;Did you all hear about the news? Kathie Lee Gifford is coming to South Park.
1;2;Stan;Yeah, cause Cartman cheated and won the environmental essay contest.
1;2;Cartman;Hey!
1;2;Chef;Yeahyeh. Oh whatever. But the mayor just called and asked me to sing at the ceremony.
1;2;Kyle;Wow, are you gonna do it?
1;2;Chef;Of course! Kathie Lee is a beautiful, sultry queen of sexual fantasy. And if I sing to her, maybe I can lure her into a night of exotic delectation.
1;2;Stan;Yeah, that'd be cool.
1;2;Kenny;(How big's your penis, Chef?)
1;2;Chef;Well, three times bigger than Frank Gifford's, anyway.
1;2;;He giggles, somewhat embarrassed.
1;2;;Mr. Garrison's Classroom. Garrison is at his desk and Mr. Hat is across from him in a chair.
1;2;Mr. Garrison;Oh, I can't even concentrate on grading papers with all this excitement.
1;2;;Notices Mr. Hat.
1;2;Mr. Garrison;Why are you looking at me like that Mr. Hat?
1;2;Mr. Hat;[Now on Mr. Garrison's hand.] Have you forgotten about all the pain and suffering that Kathie Lee Gifford caused you?
1;2;Mr. Garrison;Mmm, mmm, Mr. Hat, that was a long time ago, and, and I was only a child.
1;2;Mr. Hat;We could have won that talent show, we could have been huge.
1;2;;Flashback to the National Talents Show Finals.
