2;13;;A game show. The audience is applauding a couple onstage. The host and his assistant stand near the contestants.
2;13;Host;Well, Tom and Mary, you've made it to the final round. Are you ready to play for the grand prize?
2;13;Tom and Mary;We're ready, Bob!
2;13;Bob;Any particular prize you're hoping for?
2;13;Mary;Well, Hawaii's nice, but Tahiti would be fun, too!
2;13;Tom;Oh, anywhere'd be great!
2;13;Bob;Polynesian diggities. I wish you luck. Here we go. What is the thin flap of skin that runs from the base of the penis to the scrotum?
2;13;;A 9 second count-down begins.
2;13;Tom;Oh. Oh wait wait, I know this.
2;13;;Tom grips his head with both hands as time runs out.
2;13;Mary;The upper vascular hood.
2;13;Bob;I'm sorry, but YOU'RE ABSOLUTELY RIGHT!
2;13;;Tom and Mary are overjoyed.
2;13;Bob;Fred tell 'em what they've won.
2;13;Fred the Announcer;Tom and Mary, put on your cowboy hats, because you're going to beautiful South Park, Colorado!
2;13;;A woman dressed as a cowgirl shows off a picture of the town. The audience oohs and aahs.
2;13;Mary;Where?
2;13;Fred the Announcer;That's right, just in time for Cows Days, the world's 45th biggest rodeo and carnival.
2;13;;A poster of Cow Days appears, then rotates to one of South Park. Scenes of the announcer's descriptions appear.
2;13;Fred the Announcer;Every fall, South Park celebrates Cow Days, and you're gonna be a part of it. You'll stay at the fabulous Super 7 hotel on Bernhardt Road, and enjoy festivities, including prizes, rides, and of course, the world-famous Running of the Cows!
2;13;;The audience Awww's as a group of cows is shown.
2;13;Fred the Announcer;Congratulations, Tom and Mary.
2;13;Bob;Well, Tom, Mary, you must be very excited.
2;13;Tom;What was second prize again?
2;13;Bob;That's all for now. See you tomorrow on...
2;13;;The audience joins him in saying.
2;13;Bob and Audience;Ooo, What The Hell Is That!
2;13;;The theme music plays before they cut to commercial.
2;13;Mary;Ah shit!
2;13;;South Park rodeo. A rider falls from his horse as it jumps some barrels, nearby on the carnival stage,  Mayor McDaniels and her aides are standing.
2;13;Mayor McDaniels;Ladies and gentlemen, I am pleased to kick off the 14th Annual South Park Cow Days!
2;13;;Cheers go up. Mayor McDaniels and her aides wear Cow Days buttons. Others wear Cow Days shirts and wave little flags with cow designs on them.
2;13;Mayor McDaniels;As most of you know, Cow Days is when we all get together to celebrate and thank the noble, gentle cow.
2;13;;The crowd cheers wildly.
2;13;Mayor McDaniels;And now, the chairman of Cow Days, Jimbo Kern!
2;13;;Jimbo walks up to the mic.
2;13;Jimbo;This year is a very special Cow Days because we are revealing our all-new Cow Memorial!
2;13;;A giant curtain covers a large object.
2;13;Jimbo;Which will live forever in South Park from this day forward. Release the curtain!
2;13;;The curtain comes down and a large statue of a cow is revealed. It's wooden, buddhaesque, in appearance, a dark gold color, with a large clock encased in its belly. The clock shows 1 p.m. The statue moos and the crowd cheers. Ned is at the front of the crowd, as are Tom and Mary.
2;13;Mary;This is the most ridiculous thing I've ever seen!
2;13;Tom;Now, Mary, this is our only vacation for years. We have to make the best of it.
2;13;Mary;Oh you're right. I'm sorry, honey. We just need to stay positive.
