9;2;;An elderly woman's home. Cartman rings her doorbell, and she answers it. Cartman is dressed in an orange hazmat suit and is carrying a tank of something on his back
9;2;Cartman;Hello, ma'am. I'm working to clean up the neighborhood from parasites. Do you mind if I take a quick look around your house? I'm afraid you may have hippies.
9;2;Elderly woman;Hippies?
9;2;Cartman;"[walks in and begins to rap the walls with his fist] Yeah, they've been poppin' up all over the neighborhood lately. Ms. Nelson next door had seven hippies in her basement; they usually live in colonies. [raps on the wall and the pitch changes] Hm, I don't like the sound of that. Could I take a look in your attic?"
9;2;;The attic. He opens the door and looks in. He gets out a flashlight, turns it on, and looks around again. He stops after a few seconds.
9;2;Cartman;Oh yeah, boy. Take a look at this, ma'am. [she climbs up until her eyes are level with his] See that? Hippies. [five hippies are sitting in a clearing in the attic, smoking and laughing.]
9;2;Elderly woman;Oh my.
9;2;Cartman;These are what we call the uh giggling stoners. Pretty common form of hippie, usually found in the attics. Problem is, if you see one hippie, there's probably a whole lot more you're not seein'. Uh, whe-where's the backyard.
9;2;;The backyard. The elderly lady opens the door and Cartman walks out onto the back porch
9;2;Cartman;Yep, that's what I thought. See that? You've got a drum circle in your backyard. [eight hippies are seen seated around a small campfire drumming away. Logs are scattered around them]
9;2;Elderly woman;Oh, well they showed up a few days ago, but I didn't think they were hurting anything.
9;2;Cartman;Yeah. You know, I had a guy in Jackson County. He had a little drum circle in his backyard. It turned into a drum circle four miles in diameter. You get a few hippies playing drums and next thing you know, you got yourself a colony.
9;2;Elderly woman;Oh dear.
9;2;;back inside the house
9;2;Elderly woman;Oh, well, so, so what do I do?
9;2;Cartman;[goes back to rapping the walls, then stops] Well, your attic could be so we can fumigate with polymarethane. The drum circle we're gonna have to gas. [raps again. The wall begins to crack and he steps aside. A hippie breaks through and falls to the floor. Cartman says under his breath] God dammit! [pulls out a fire extinguisher from his backpack]
9;2;Hippie 1;[dazed and confused, coughing] Whoa, how did I get here? Man, I'm so high.
9;2;Cartman;God damn hippie! [opens fire. Foam spews out from the extinguisher]
9;2;Hippie 1;Whoa, dude!
9;2;Cartman;Get out of here!
9;2;Hippie 1;Not cool! [stands up and looks at Cartman] What's up?! [runs off]
9;2;Cartman;Ma'am, I need to clear out your giggling stoners and your drum-circle hippies RIGHT NOW, or soon they're gonna attract something much worse!
9;2;Elderly woman;Ooooo...what's that?
9;2;Cartman;The college know-it-all hippies.
9;2;;"The neighborhood, day. A red car pulls up to the curb. On the back window is a decal which says ""University of Colorado at Boulder"" Three men and three women step out of the car"
9;2;Driver;[wearing green jacket] Wow, my friend Brittany was right. This is a really laid-back place.
9;2;Woman 1;[wearing tan jacket] Yeah, this will be a great place to spend spring break. [Stan, Kyle, and Kenny approach them]
9;2;Kyle;Hey, let's ask them. [the boys are wearing shoulder totes with magazines peeking out from them.]
9;2;Stan;All right. [the two parties meet] 'Scuse me. [holds out a clipboard] Hello, we are selling magazine subscriptions for our community youth program. Would you like to help young people like us by purchasing a subscription of your choice?
9;2;Driver;Oh wow, you guys shouldn't be doing that. Don't you know what you're doing to the world?
9;2;Kyle;Wha- whataya mean?
9;2;Man 1;[wearing a guitar over his back] You're playing into the corporate game! See, the corporations are trying to turn you into little Eichmann's so that they can make money. [the other man is busily eating chips]
9;2;Stan;Who are the corporations?
9;2;Woman 2;[a blonde with a psychedelic fish on her shirt] The corporations run the entire world. And now they fooled you into working for them.
9;2;Stan;Are you serious? We never heard that.
9;2;Driver;We just spent our first semester at college. Our professors opened our eyes. The government is using its corporate ties to make you sell magazines so they can get rich.
9;2;Kyle;Ugh! Those dirty liars!
9;2;Kenny;(Sonofabitch!) [throws down his shoulder tote]
9;2;Man 2;[has finished his chips] This is a really nice town you have here. That's why the corporations are trying to use you to take it down.
9;2;Stan;Well... Well what do we do?
9;2;Driver;Just hang with us for a bit. We'll fill you in on everything you haven't been told. [Man 2 resumes eating chips]
