9;11;;South Park Elementary, day, Mrs. Garrison's classroom. Oral Report Day. Tolkien is at the front of the class with a picture of all the planets rising over the moon on the roll-up screen.
9;11;Tolkien;Pluto is also the furthest planet from the sun, though scientists believe more planets lie beyond it. I hope you enjoyed my report on the Solar System. Thank you. [the projector turns off and Tolkien takes his seat as Timmy claps a little]
9;11;Mrs. Garrison;Okay, very nice, Tolkien. Thank you. 'K kids, looks like we only have time for one more speech today, so let's have uh Eric.
9;11;Cartman;"[walks up to the front of the class and turns around, looking at his paper] Thank you, Mrs. Garrison. [reads] My speech is entitled ""Ginger Kids: Children with red hair, light skin, and freckles."" [Stan and Kyle glance at each other] We've all seen them - on the playground, at the store, walking on the streets - they creep us out and make us feel sick to our stomachs. I'm talking of course about... ginger kids. [cues up his pics. A red-headed boy appears] Aww sick! Gross! Ginger kids are born with a disease which causes very light skin, red hair, and freckles. [next picture is of a girl licking her triple-scoop ice-cream cone] Aw, nasty! Yuck! [returns to his paper] This disease is called Gingervitus, and it occurs because ginger kids have no souls."
9;11;Kyle;[annoyed at Cartman's ignorance] What?!
9;11;Cartman;Kids who have gingervitus cannot be cured. [another redheaded girls pops up] Ah sick! [another redhead] Gross! [another redhead] Yeck! [returns to his paper] Because their skin is so light, ginger kids must avoid the sun. Not unlike... [a picture of a vampire with a full moon and bats behind him pops up] vampires.
9;11;Class;Aaaah.
9;11;Kyle;That's not true, fatass! I have red hair, and I don't have to avoid the sun!
9;11;Cartman;"I was getting to that, if you will let me. [returns to his paper] Some people have red hair, but not light skin and freckles. These people are called ""daywalkers."" [cues up a picture of Kyle, with ""daywalkers"" written underneath]"
9;11;Butters;Oh! Daywalkers!
9;11;Kyle;This is all a bunch of crap!
9;11;Cartman;Mrs. Garrison, I'm really havin' a difficult time with all these interruptions.
9;11;Mrs. Garrison;Kyle, let Eric give his presentation.
9;11;Kyle;It's not a presentation, it's a hate speech! People aren't creeped out by gingers!
9;11;Clyde;[glances around] I am.
9;11;Mrs. Garrison;Kyle, if you wanna debate Eric, you can do so with your paper tomorrow!
9;11;Kyle;Fine, I will! [crosses his arms]
9;11;Cartman;Fine! In the meantime, shut your Goddamned daywalker mouth! [Kyle grits his teeth and growls, trying to contain himself] Let's see, where was I? Oh yes! Like vampires, the ginger gene is a curse, [next picture: a boy with a few missing front teeth] and unless we work to rid the earth of that curse, the gingers could envelop our lives in blackness for all time. It is time that we all admit to ourselves that gingers are vile and disgusting. In conclusion, I will leave you with this: if you think that the ginger problem is not a serious one, [the last pic is that of Carrot Top] think again. [the bell rings and the kids file out of the classroom.]
9;11;Kyle;Stupid supremacist asswipe!
9;11;Stan;Dude, what's the big deal?
9;11;Kyle;What's the big deal? Don't you understand what ignorant prejudice like that can lead to? I have to disprove Cartman's hateful rumors! Do you know any red-haired, freckled kids?
9;11;Stan;[thinks a moment] What about the Foley family? I think they're all ginger.
9;11;;South Park, day. Stan and Kyle walk up to a house. The front door opens and three redheads greet them.
9;11;Three kids;Hello?
9;11;Kyle;Hey. Wuh I'm giving a speech tomorrow about people with red hair and freckles. Can I ask you a few questions?
9;11;Girl;[the middle child] Sure. Come on in. [waves them in. They enter]
9;11;Boy;[the oldest child] Mom, Dad, these boys wanna know about us.
9;11;Father;What? Heh, hello there, kids.
9;11;Kyle;We... came to learn the facts about people with red hair, light skin and freckles.
9;11;Father;[nervous throughout] Oho, gingers, yes. Our cute little red-haired rascals.
9;11;Stan;I'm sorry, but I don't understand. You both have dark hair and brown eyes.
9;11;Father;Yes, we've learned that the ginger gene is recessive in both our families' DNA. Actually, the odds of us having a red-haired freckled child were only one in four. And still it happened. Three times. What are the odds? [breaks down and sobs into his hands]
9;11;Mother;A lot of people carry the ginger gene and don't know. [her husband stops sobbing and raises his head] If your spouse is also a carrier, then your children can turn out like... them. [they both look at the kids, who smile and grin]
9;11;Father;Each one of them's a blessing.
9;11;Mother;Oh yes, each one of them's a blessing.
9;11;Father;Huh Blesse-blessing full of love.
9;11;Three kids;[grinning] Thanks, Mom and Dad.
9;11;Kyle;But it's... it's not true they... have no souls. [somber music plays]
9;11;Father;No... no, I'm sure they do. [quickly rises and shows the boys to the door] Well it was nice meeting you boys. We've gotta get dinner started.
9;11;Kyle;I just had a couple more questions about-
