16;14;;A shot of Denver, Colorado, Tuesday. It's election day, 8:05 in the morning, Mountain Standard Time. At a Baptist church, a line of people waits to vote.
16;14;Denver poll worker;Okay, Mr. Thompson, voting line is right over there. [Mr. Thompson walks off] Next, please. [Cartman shows up dressed up in his festival best - dress shirt, suspenders, hat with a ribbon on it, and an all-day sucker. He's going to play on the sympathies of the elderly poll workers]
16;14;Cartman;Mom? Mommy? Where's my mommy?
16;14;Denver poll worker;Oh dear, did you lose your mother, little boy?
16;14;Cartman;MOM!
16;14;Denver poll worker;Security?
16;14;Denver guard;[shuffles up to the poll worker] Heaah?
16;14;Denver poll worker;This little boy lost his mom.
16;14;Cartman;She said to wait for her by the... plastic boxes if I got lost.
16;14;Denver guard;It's all right, come on. [takes Cartman's hand and walks him away]
16;14;;a plane zooms through the sky. Cartman has an aisle seat, and he checks his watch.
16;14;;North Carolina, 12:18 pm Eastern (or 10:18 am Mountain, for reference). At the Charlotte Community Center, Cartman runs in, still in costume
16;14;Cartman;Mom? Where's my mom?
16;14;Charlotte poll worker;Oh dear. Did you lose your mommy, little boy?
16;14;;a Jetstream Air zooms through the sky. Cartman has a middle seat. A flight attendant walks by and stops.
16;14;Flight attendant 1;[to the aisle passenger] Would you like some warm nuts, sir?
16;14;Cartman;"[wriggles in his seat and laughs] ""Warm nuts"", she said."
16;14;;Florida, 3:40 pm Eastern (or 1:40 pm Mountain). At a polling station in Citrus County, Cartman stops in and clears his throat
16;14;Cartman;Mom?! I lost my Mooohhm!
16;14;;a plane zooms through the sky. Cartman has an aisle seat again, and a flight attendant walks his way with snacks.
16;14;Flight attendant 2;Warm nuts, sir? Warm nuts?
16;14;Cartman;[breaks into a smile and laughs] No way dude. No way.
16;14;;Ohio, 5:00 pm CST (The correct time zone should have been Eastern, 3 pm Mountain)
16;14;Cartman;MOOOM! I can't find my mooom!
16;14;;a plane zooms through the sky. Cartman has a middle seat again, and a flight attendant stops to offer the aisle passenger something.
16;14;Flight attendant 3;Would you like warm nuts, sir? [the man accepts the nuts and smiles]
16;14;Cartman;Ahaha, okay okay it's getting old. [both passenger and attendant frown at him]
16;14;;Las Vegas, 3 pm Pacific (4 pm Mountain). Cartman runs through the polling station, and then back
16;14;Cartman;MOOOMMM! MOOOMMM!
16;14;;Wednesday, the day after, Kyle's house. In the living room, Kyle and Ike sit on the sofa, with Ike crying.
16;14;;News
16;14;Anchor;The people have spoken, and the President of the United States is once again, Barack Obama.
16;14;President Obama;I assure you all, I am heading back to the White House more motivated - more titillated - than ever. [Ike begins to bawl.]
16;14;Kyle;Don't be sad, Ike. Just be happy that you live in a country where people get to elect a president at all. [the phone rings and he answers it.] Hello?
16;14;Cartman;[from the Cartman kitchen] Hey Kyle. What's up?
16;14;Kyle;Nothing, watching the election results.
16;14;Cartman;Yeah, I figured. It's the day after the election, so you're probably sitting on the couch telling your little brother how great it is to live in a democratic society. [Kyle glances at Ike.] Listen, Kyle, could you come over for a second? I got somethin' I need to show you.
16;14;Kyle;What?!
16;14;Cartman;Please, Kyle. It's kind of important.
16;14;;Cartman's house, moments later. Cartman leads Kyle upstairs to his room
16;14;Kyle;Alright, what is this all about, fatass?!
16;14;Cartman;You happy with the election results last night, Kyle?
