15;11;;The USGS in Colorado. Four men are shown at their desks working. Nelson is front and center, Randy is behind him to his right, and two more men work behind them
15;11;Randy;I mean, look guys, I know it's just the Dolphins, but Tebow is definitely our quarterback for the future. What do you think, Nelson?
15;11;Peter Nelson;I didn't see the game.
15;11;Randy;[soft sneeze] You didn't see the game? What the hell were you doing?
15;11;Peter Nelson;Took the wife down to Denver to see that new musical in town.
15;11;Randy;A musical? [laughs and rises from his chair to approach him] Nelson couldn't watch football 'cause his wife made him take her to a musical! [laughs while moving around the desk]
15;11;Worker 1;[bearded] Good for you, Nelson. Did you get a blowjob afterwards?
15;11;Peter Nelson;Sure did.
15;11;Worker 2;[clean-shaven] Niice. [Randy's smile turns into a frown]
15;11;Randy;What?
15;11;Worker 1;I took my girl to see that show last week. Got the best hummer of my entire life afterwards.
15;11;Peter Nelson;Forty-five minutes non-stop.
15;11;Randy;[surprised, then] Nuh uh.
15;11;Worker 2;It's true. I'm taking my wife on Saturday bro.
15;11;Randy;[looks back at him for a few seconds] Noh uh.
15;11;Peter Nelson;I'm telling you Randy, put your time in with the musical, and the rewards afterwards are awesome.
15;11;Randy;Must be... a pretty hot and steamy show. What's it called?
15;11;Peter Nelson;Wicked.
15;11;Randy;[interested] Oh. Wicked.
15;11;;Denver, night. Wicked is playing
15;11;Singers;"...Heaven knows we know what goodness is
O heaven knows wicked people aren't good.
From head to toe, she was just wicked people
Head to toe...
She wasn't good, to know what goodness is..."
15;11;;During the song, Sharon has her hands over her heart and she's thoroughly enchanted. Randy studies her reactions. Onstage several actors sing their hearts out. One actress descends from the rafters on a large circular ornament. Randy keeps studying Sharon
15;11;Randy;Hey do you uh, do you want some alcohol or somethin', Sharon?
15;11;Sharon;Nono, I'm good, thanks.
15;11;Randy;Okay, I'll be right back. [gets up and heads for the aisle, passing a couple on the way] 'Scuse me, sorry. [leaves the auditorium]
15;11;;a bar in the theater. Randy walks up to it and takes a seat. Another man is already at the bar with the bartender
15;11;Randy;Can I get a scotch and soda? [the bartender goes off to prepare it]
15;11;Man 1;Enjoying the show?
15;11;Randy;[nervous at first] Oh, yeah, it's not really what I expected.
15;11;Man 1;No?
15;11;Randy;To be honest, I'm just here for the blowjob. From what I heard I figured the show must be really sexy and hot, but... I just don't see it happening.
15;11;Man 1;"Oh, it'll happen, don't worry. Right now your wife is being shot so full of subliminal messages, all she'll be thinking about afterwards is ""blowjob."""
15;11;Randy;Subliminal messages?
15;11;Man 1;"It's a musical thing. Women are so caught up in all the singing and dancing they don't even notice it but, there's a blowjob reference almost every ten seconds. Broadway writers call it ""subtext."" Just listen really, really closely."
15;11;;The auditorium. Randy returns to his seat
15;11;The Wizard;While you'll do great here in the Emerald City, I'm sure you can't wait to go!
15;11;Singers;"Take me away to that special place (that blowjob place)
Where people like us can all live free (Free to give blowjobs)
Take me away and let's live together
That's the place/blowjobs for you (blowjobs) and me"
15;11;;A man and woman sing next, alternating lines
15;11;Witches;Now let's try ... defying ................... gravity ...
15;11;Male;....... Look at them ... becoming friends ... here in Oz, you love blowjobs.
15;11;Witches;And new loves cry ... defying ................... gravity ...
15;11;Male;....... Suddenly ... Don't you love free love blowjobs?
15;11;;The drive home. Sharon's happily looking up beyond the car ceiling
